Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
64.16,64.88,63.75,64.19,30856800,0,1,64.16,64.88,63.75,64.19,30856800
64.7,64.97,63.83,64.5,29383800,0,1,64.7,64.97,63.83,64.5,29383800
65.85,66.47,64.06,64.2901,55642800,0,1,65.85,66.47,64.06,64.2901,55642800
65.32,65.8,64.9,65.781,44158300,0,1,65.32,65.8,64.9,65.781,44158300
63.53,65.82,63.5,65.77,69206900,0,1,63.53,65.82,63.5,65.77,69206900
62.4,63.34,61.79,62.88,37573600,0,1,62.4,63.34,61.79,62.88,37573600
63.37,63.48,62.15,62.5,42386300,0,1,63.37,63.48,62.15,62.5,42386300
63.66,64.36,62.82,63.186,47352000,0,1,63.66,64.36,62.82,63.186,47352000
62.45,63.59,62.07,63.34,36514000,0,1,62.45,63.59,62.07,63.34,36514000
62.62,63.42,62.32,62.87,32217000,0,1,62.62,63.42,62.32,62.87,32217000
63.23,63.59,62.05,63.08,35947400,0,1,63.23,63.59,62.05,63.08,35947400
63.95,64.17,62.56,63.3,45253500,0,1,63.95,64.17,62.56,63.3,45253500
63.84,64.3,63.51,63.83,42700000,0,1,63.84,64.3,63.51,63.83,42700000
63.39,64.14,62.62,63.51,47795000,0,1,63.39,64.14,62.62,63.51,47795000
61.62,63.51,61.57,63.48,55682000,0,1,61.62,63.51,61.57,63.48,55682000
60.41,61.45,60.15,61.351,38294000,0,1,60.41,61.45,60.15,61.351,38294000
60.94,61.48,60.4,60.52,54200000,0,1,60.94,61.48,60.4,60.52,54200000
58.56,60.5,58.25,60.49,58992000,0,1,58.56,60.5,58.25,60.49,58992000
59.5,60.19,58.18,58.56,53931000,0,1,59.5,60.19,58.18,58.56,53931000
57.89,59.56,57.57,59.21,43034000,0,1,57.89,59.56,57.57,59.21,43034000
58.31,58.45,57.31,58.0199,47933000,0,1,58.31,58.45,57.31,58.0199,47933000
59.26,59.38,57.52,57.919,56814000,0,1,59.26,59.38,57.52,57.919,56814000
59.53,60.45,58.95,59.23,47429000,0,1,59.53,60.45,58.95,59.23,47429000
59.66,60.89,59.51,59.83,48525000,0,1,59.66,60.89,59.51,59.83,48525000
57.98,59.9,57.98,59.83,48575000,0,1,57.98,59.9,57.98,59.83,48575000
56.85,57.65,56.38,57.24,52584000,0,1,56.85,57.65,56.38,57.24,52584000
57.23,58.82,56.5,56.76,61251000,0,1,57.23,58.82,56.5,56.76,61251000
58.77,59.3,56.26,57.39,78587000,0,1,58.77,59.3,56.26,57.39,78587000
60.98,61.15,58.49,58.53,55901000,0,1,60.98,61.15,58.49,58.53,55901000
59.67,61.35,59.18,61.22,46057000,0,1,59.67,61.35,59.18,61.22,46057000
61.3,61.89,60.18,60.46,54189000,0,1,61.3,61.89,60.18,60.46,54189000
60.43,62.28,60.21,61.15,82429000,0,1,60.43,62.28,60.21,61.15,82429000
57.58,59.85,57.16,59.78,76093000,0,1,57.58,59.85,57.16,59.78,76093000
56.09,58.28,55.84,58.15,75557000,0,1,56.09,58.28,55.84,58.15,75557000
58.05,58.31,54.66,56.14,107758000,0,1,58.05,58.31,54.66,56.14,107758000
59.97,60.01,57.57,57.71,92502000,0,1,59.97,60.01,57.57,57.71,92502000
63.6,63.65,59.77,60.87,138769000,0,1,63.6,63.65,59.77,60.87,138769000
63.45,63.48,61.26,61.36,96565000,0,1,63.45,63.48,61.26,61.36,96565000
62.65,63.44,62.22,63.0301,60631000,0,1,62.65,63.44,62.22,63.0301,60631000
59.46,61.24,59.15,61.24,60364000,0,1,59.46,61.24,59.15,61.24,60364000
59.3,60.58,58.72,58.94,88040000,0,1,59.3,60.58,58.72,58.94,88040000
59.79,60.19,57.74,59.72,78774000,0,1,59.79,60.19,57.74,59.72,78774000
59.29,59.68,55.88,59.09,108623000,0,1,59.29,59.68,55.88,59.09,108623000
60.09,60.45,57.78,58.89,72325000,0,1,60.09,60.45,57.78,58.89,72325000
57.6,60.31,57.31,58.53,91452000,0,1,57.6,60.31,57.31,58.53,91452000
63.08,63.18,58.68,59.16,114988000,0,1,63.08,63.18,58.68,59.16,114988000
59.63,62.4558,59.1882,62.41,100215000,0,1,59.63,62.4558,59.1882,62.41,100215000
57.68,58.71,57.17,58.1901,78836000,0,1,57.68,58.71,57.17,58.1901,78836000
55.9,58,55.44,56.95,108488000,0,1,55.9,58,55.44,56.95,108488000
59.94,60.2,56.32,56.749,125214400,0,1,59.94,60.2,56.32,56.749,125214400
62.55,63.17,59.13,59.49,83859000,0,1,62.55,63.17,59.13,59.49,83859000
63.21,63.91,62.21,62.72,66277000,0,1,63.21,63.91,62.21,62.72,66277000
60.46,62.66,60.24,62.62,59291000,0,1,60.46,62.66,60.24,62.62,59291000
60.78,61.52,59.87,60.24,53011000,0,1,60.78,61.52,59.87,60.24,53011000
61.34,61.95,59.335,60.01,67052000,0,1,61.34,61.95,59.335,60.01,67052000
60.51,61.9,57.98,60.97,112650000,0,1,60.51,61.9,57.98,60.97,112650000
64.74,64.95,60.37,60.385,97503900,0,1,64.74,64.95,60.37,60.385,97503900
64.89,66.19,63.78,64.89,68786000,0,1,64.89,66.19,63.78,64.89,68786000
67.19,67.36,63.36,64.1,85696000,0,1,67.19,67.36,63.36,64.1,85696000
67.53,67.92,66.1786,67.24,59999900,0,1,67.53,67.92,66.1786,67.24,59999900
68.01,68.23,66.82,66.97,44439000,0,1,68.01,68.23,66.82,66.97,44439000
69.17,69.29,67.465,68.24,43981000,0,1,69.17,69.29,67.465,68.24,43981000
68.76,69.6,68.3,69.19,40827000,0,1,68.76,69.6,68.3,69.19,40827000
68.18,68.95,66.62,68.7399,52197000,0,1,68.18,68.95,66.62,68.7399,52197000
68.49,69.43,67.46,67.72,48227000,0,1,68.49,69.43,67.46,67.72,48227000
71.29,71.35,68.15,68.83,57091000,0,1,71.29,71.35,68.15,68.83,57091000
69.86,71.35,69,70.8799,46340500,0,1,69.86,71.35,69,70.8799,46340500
72.5,72.59,69.96,70.1,59408300,0,1,72.5,72.59,69.96,70.1,59408300
70.77,72.15,70.51,72.03,59871600,0,1,70.77,72.15,70.51,72.03,59871600
71.08,71.18,69.47,69.8,38927000,0,1,71.08,71.18,69.47,69.8,38927000
71.88,71.89,70.25,70.84,46026500,0,1,71.88,71.89,70.25,70.84,46026500
69.69,71.97,69.62,71.57,74567700,0,1,69.69,71.97,69.62,71.57,74567700
68.66,68.9,67.62,68.8,42013500,0,1,68.66,68.9,67.62,68.8,42013500
66.96,68.05,66.51,67.41,56824100,0,1,66.96,68.05,66.51,67.41,56824100
69.47,69.88,67.38,68.46,66783700,0,1,69.47,69.88,67.38,68.46,66783700
69.34,70.01,68.87,68.94,41653700,0,1,69.34,70.01,68.87,68.94,41653700
70.19,71.22,68.85,69.26,55322700,0,1,70.19,71.22,68.85,69.26,55322700
70.95,71,69.45,69.85,52077000,0,1,70.95,71,69.45,69.85,52077000
68.74,71.44,68.54,70.78,76620300,0,1,68.74,71.44,68.54,70.78,76620300
69.69,69.96,68.45,68.59,70932400,0,1,69.69,69.96,68.45,68.59,70932400
67.73,70.11,65.727,69.63,130928900,0,1,67.73,70.11,65.727,69.63,130928900
67.05,69.08,67,68.06,62087100,0,1,67.05,69.08,67,68.06,62087100
66.94,67.5397,66.07,67.3,43809900,0,1,66.94,67.5397,66.07,67.3,43809900
67.5,67.58,66.72,67.09,36694900,0,1,67.5,67.58,66.72,67.09,36694900
64.18,67.33,64.05,67.33,61911700,0,1,64.18,67.33,64.05,67.33,61911700
64.92,65.06,64.05,64.45,47282100,0,1,64.92,65.06,64.05,64.45,47282100
63.75,65,63.35,64.851,45675600,0,1,63.75,65,63.35,64.851,45675600
64.3,64.49,63.473,63.548,43666100,0,1,64.3,64.49,63.473,63.548,43666100
62.27,64.57,62.22,64.32,60704300,0,1,62.27,64.57,62.22,64.32,60704300
61.46,62.78,61.46,62.16,42086500,0,1,61.46,62.78,61.46,62.16,42086500
62.74,63.16,61.27,62.19,51685100,0,1,62.74,63.16,61.27,62.19,51685100
62.05,63.14,61.82,62.75,45985500,0,1,62.05,63.14,61.82,62.75,45985500
63.03,63.77,60.7,61.48,74866600,0,1,63.03,63.77,60.7,61.48,74866600
60.47,63.37,60.17,62.57,87794600,0,1,60.47,63.37,60.17,62.57,87794600
62.12,62.5,60.46,61.08,150178900,0,1,62.12,62.5,60.46,61.08,150178900
54.61,54.95,53.19,53.53,92995600,0,1,54.61,54.95,53.19,53.53,92995600
54.02,55.28,54,55.14,48191200,0,1,54.02,55.28,54,55.14,48191200
54.73,54.9401,51.85,53.55,73924100,0,1,54.73,54.9401,51.85,53.55,73924100
56.15,56.42,54.4,54.45,55200700,0,1,56.15,56.42,54.4,54.45,55200700
56.37,56.68,55.6855,56.63,47951800,0,1,56.37,56.68,55.6855,56.63,47951800
58.85,59.31,57.1,57.51,61352900,0,1,58.85,59.31,57.1,57.51,61352900
56.6,58.58,56.5,58.51,48669200,0,1,56.6,58.58,56.5,58.51,48669200
57.3,57.82,56.07,56.3,40849200,0,1,57.3,57.82,56.07,56.3,40849200
57.26,58.02,56.83,57.19,34541800,0,1,57.26,58.02,56.83,57.19,34541800
57.98,58.57,57.27,57.6,33663400,0,1,57.98,58.57,57.27,57.6,33663400
56.46,57.78,56.1,57.74,37503600,0,1,56.46,57.78,56.1,57.74,37503600
57.91,58.25,55.38,55.91,63010900,0,1,57.91,58.25,55.38,55.91,63010900
57.13,58.3,57.06,57.94,42449500,0,1,57.13,58.3,57.06,57.94,42449500
58.65,58.96,56.65,57.22,92253300,0,1,58.65,58.96,56.65,57.22,92253300
57.6,58.41,57.23,58.23,56682400,0,1,57.6,58.41,57.23,58.23,56682400
57.7,58.55,57.22,57.92,77207400,0,1,57.7,58.55,57.22,57.92,77207400
54.42,57.26,54.05,57.2,68852600,0,1,54.42,57.26,54.05,57.2,68852600
55.02,55.65,54.53,54.557,38246200,0,1,55.02,55.65,54.53,54.557,38246200
54.83,55.22,54.19,54.71,43195500,0,1,54.83,55.22,54.19,54.71,43195500
54.12,54.86,53.91,54.649,43076200,0,1,54.12,54.86,53.91,54.649,43076200
54.93,55.18,53.43,53.71,68307000,0,1,54.93,55.18,53.43,53.71,68307000
57.48,57.68,55.25,55.44,60466000,0,1,57.48,57.68,55.25,55.44,60466000
58.32,58.38,57.37,57.73,55101000,0,1,58.32,58.38,57.37,57.73,55101000
58.27,58.58,56.91,57.96,46617800,0,1,58.27,58.58,56.91,57.96,46617800
55.5,58.32,55.45,57.77,98297000,0,1,55.5,58.32,55.45,57.77,98297000
54.93,55.15,54.23,55.12,239824000,0,1,54.93,55.15,54.23,55.12,239824000
54.33,55.19,53.95,55.05,89753200,0,1,54.33,55.19,53.95,55.05,89753200
54.86,55.89,53.75,55.57,76003000,0,1,54.86,55.89,53.75,55.57,76003000
54.76,55.18,54.24,54.86,78751000,0,1,54.76,55.18,54.24,54.86,78751000
53.25,54.5,52.91,53.81,85119000,0,1,53.25,54.5,52.91,53.81,85119000
51.66,53.5,51.34,53.32,82641000,0,1,51.66,53.5,51.34,53.32,82641000
51.045,52.07,50.66,51.83,92723000,0,1,51.045,52.07,50.66,51.83,92723000
50.55,50.77,49.01,49.38,65776000,0,1,50.55,50.77,49.01,49.38,65776000
48.64,50.77,48.54,50.245,68479000,0,1,48.64,50.77,48.54,50.245,68479000
48.09,48.97,47.74,48.84,36056000,0,1,48.09,48.97,47.74,48.84,36056000
48.98,49.39,47.71,47.94,42938000,0,1,48.98,49.39,47.71,47.94,42938000
48.15,48.7,47.87,48.34,43855000,0,1,48.15,48.7,47.87,48.34,43855000
46.46,48.77,46.26,48.62,60890000,0,1,46.46,48.77,46.26,48.62,60890000
46.75,47.2,46.29,46.73,32086000,0,1,46.75,47.2,46.29,46.73,32086000
46.9,47.54,46.26,47.06,50774000,0,1,46.9,47.54,46.26,47.06,50774000
46.75,47.21,46.5,47.01,22953900,0,1,46.75,47.21,46.5,47.01,22953900
45.97,46.67,45.53,46.49,44993000,0,1,45.97,46.67,45.53,46.49,44993000
44.66,46.17,43.55,45.89,82016000,0,1,44.66,46.17,43.55,45.89,82016000
46.36,46.65,44.04,44.82,82565000,0,1,46.36,46.65,44.04,44.82,82565000
47.04,47.27,45.96,46.23,40545000,0,1,47.04,47.27,45.96,46.23,40545000
46.99,47.46,46.685,46.7,34886000,0,1,46.99,47.46,46.685,46.7,34886000
46.61,47.55,46.31,46.43,53933000,0,1,46.61,47.55,46.31,46.43,53933000
46.26,47,45.72,46.36,75602000,0,1,46.26,47,45.72,46.36,75602000
48.47,48.84,45.8,45.83,85910000,0,1,48.47,48.84,45.8,45.83,85910000
49.11,49.48,48.71,49.01,42453000,0,1,49.11,49.48,48.71,49.01,42453000
48.7,49.57,48.03,48.99,75117000,0,1,48.7,49.57,48.03,48.99,75117000
46.23,48.74,46.06,48.71,79245000,0,1,46.23,48.74,46.06,48.71,79245000
46,47.37,45.83,46.605,68196000,0,1,46,47.37,45.83,46.605,68196000
47.04,47.53,45.73,46.2,80910000,0,1,47.04,47.53,45.73,46.2,80910000
47.81,48.65,47.25,47.53,70731000,0,1,47.81,48.65,47.25,47.53,70731000
49.24,49.87,47.3,47.56,97128000,0,1,49.24,49.87,47.3,47.56,97128000
50.26,50.45,48.71,49.12,67889000,0,1,50.26,50.45,48.71,49.12,67889000
47.79,50.18,47.51,50.105,76835000,0,1,47.79,50.18,47.51,50.105,76835000
49.365,49.75,48.02,48.22,80371000,0,1,49.365,49.75,48.02,48.22,80371000
50.85,52.09,49.72,49.75,95033000,0,1,50.85,52.09,49.72,49.75,95033000
47.155,52,46.5,50.205,248809000,0,1,47.155,52,46.5,50.205,248809000
50,50.21,48.75,49.01,127073000,0,1,50,50.21,48.75,49.01,127073000
50.73,50.79,49.25,49.395,102143000,0,1,50.73,50.79,49.25,49.395,102143000
51.54,51.7,49.61,50.229,73472000,0,1,51.54,51.7,49.61,50.229,73472000
53.18,53.24,51.88,51.95,45085000,0,1,53.18,53.24,51.88,51.95,45085000
52.38,52.84,51.5928,52.445,46775000,0,1,52.38,52.84,51.5928,52.445,46775000
51.75,52.25,51.13,51.9,57207000,0,1,51.75,52.25,51.13,51.9,57207000
54.33,54.76,52.2,52.675,83204000,0,1,54.33,54.76,52.2,52.675,83204000
54.68,54.81,53.51,53.85,58235000,0,1,54.68,54.81,53.51,53.85,58235000
54.18,54.825,53.6,54.22,88260000,0,1,54.18,54.825,53.6,54.22,88260000
51.12,52.22,50.95,52.21,71522000,0,1,51.12,52.22,50.95,52.21,71522000
50.04,51.24,49.9,51.135,64678000,0,1,50.04,51.24,49.9,51.135,64678000
49.99,51,49.18,49.5,81167000,0,1,49.99,51,49.18,49.5,81167000
48.31,49.63,47.91,49.51,68781000,0,1,48.31,49.63,47.91,49.51,68781000
49.18,49.87,48.79,49.11,58428000,0,1,49.18,49.87,48.79,49.11,58428000
47.865,49.68,47.83,49.05,99774000,0,1,47.865,49.68,47.83,49.05,99774000
47.375,47.84,45.26,46.77,147297000,0,1,47.375,47.84,45.26,46.77,147297000
50.6,50.6,47.08,47.14,136081000,0,1,50.6,50.6,47.08,47.14,136081000
50.73,51.29,50.4,50.515,57204000,0,1,50.73,51.29,50.4,50.515,57204000
49.77,51.16,49.57,51.04,74447000,0,1,49.77,51.16,49.57,51.04,74447000
50.47,50.72,49.06,49.183,82045000,0,1,50.47,50.72,49.06,49.183,82045000
50.13,51.1,49.95,50.28,62834000,0,1,50.13,51.1,49.95,50.28,62834000
49.97,51.03,49.45,50.42,98114000,0,1,49.97,51.03,49.45,50.42,98114000
50.14,51.6,49.8,50.23,100095000,0,1,50.14,51.6,49.8,50.23,100095000
50.29,51.28,49.86,51.24,81410500,0,1,50.29,51.28,49.86,51.24,81410500
50.01,50.6,49.5,50.39,98220100,0,1,50.01,50.6,49.5,50.39,98220100
49.23,49.54,48.46,49.46,87879700,0,1,49.23,49.54,48.46,49.46,87879700
48.505,49.66,48.16,48.45,136716100,0,1,48.505,49.66,48.16,48.45,136716100
47.28,47.55,46.29,47.19,75177000,0,1,47.28,47.55,46.29,47.19,75177000
46.32,47.6,45.74,47.49,115508400,0,1,46.32,47.6,45.74,47.49,115508400
45.51,46.05,45.23,45.98,63972400,0,1,45.51,46.05,45.23,45.98,63972400
44.84,45.47,44.395,45.23,79317000,0,1,44.84,45.47,44.395,45.23,79317000
42.5,45.44,42.43,45.07,91934600,0,1,42.5,45.44,42.43,45.07,91934600
44.85,44.94,42.43,42.51,70424200,0,1,44.85,44.94,42.43,42.51,70424200
45.04,45.08,43.93,44.31,52765300,0,1,45.04,45.08,43.93,44.31,52765300
45.53,45.62,44.65,44.75,68072300,0,1,45.53,45.62,44.65,44.75,68072300
43.39,45.09,43.11,45.04,72328300,0,1,43.39,45.09,43.11,45.04,72328300
44.24,44.26,43.23,43.6,54540300,0,1,44.24,44.26,43.23,43.6,54540300
44.36,44.79,43.7,44.04,75794700,0,1,44.36,44.79,43.7,44.04,75794700
43.09,44.61,42.4,43.95,117535700,0,1,43.09,44.61,42.4,43.95,117535700
41.79,42.765,41.77,42.66,50035400,0,1,41.79,42.765,41.77,42.66,50035400
42.01,42.17,41.44,41.78,42581900,0,1,42.01,42.17,41.44,41.78,42581900
41.84,42.165,41.51,41.87,48774900,0,1,41.84,42.165,41.51,41.87,48774900
42.025,42.26,41.06,41.294,67735100,0,1,42.025,42.26,41.06,41.294,67735100
40.89,41.78,40.8,41.28,58303400,0,1,40.89,41.78,40.8,41.28,58303400
39.96,40.85,39.88,40.548,57918200,0,1,39.96,40.85,39.88,40.548,57918200
40.68,41.2,39.42,39.64,72695100,0,1,40.68,41.2,39.42,39.64,72695100
40.9,41.94,40.62,41.34,94162400,0,1,40.9,41.94,40.62,41.34,94162400
39,40.63,38.93,40.55,86442300,0,1,39,40.63,38.93,40.55,86442300
38.37,38.75,38.34,38.55,21931200,0,1,38.37,38.75,38.34,38.55,21931200
38.38,38.85,38.145,38.32,46116900,0,1,38.38,38.85,38.145,38.32,46116900
38.35,38.58,37.69,38.41,57995200,0,1,38.35,38.58,37.69,38.41,57995200
37.43,38.28,37.14,37.81,57609600,0,1,37.43,38.28,37.14,37.81,57609600
36.97,37.49,36.9,37.08,45840800,0,1,36.97,37.49,36.9,37.08,45840800
36.36,37.07,36.0201,36.56,56521100,0,1,36.36,37.07,36.0201,36.56,56521100
36.83,37.55,36.62,36.65,48423900,0,1,36.83,37.55,36.62,36.65,48423900
38.24,38.32,36.77,37.019,65379200,0,1,38.24,38.32,36.77,37.019,65379200
38.2,38.5,38.1,38.22,31161000,0,1,38.2,38.5,38.1,38.22,31161000
38.59,38.74,38.01,38.5,43532300,0,1,38.59,38.74,38.01,38.5,43532300
39.13,39.19,38.43,38.54,41301000,0,1,39.13,39.19,38.43,38.54,41301000
38.61,38.94,37.7,38.87,68854800,0,1,38.61,38.94,37.7,38.87,68854800
39.11,39.25,37.94,38.55,63950800,0,1,39.11,39.25,37.94,38.55,63950800
38.43,39.32,38.25,39.189,79994800,0,1,38.43,39.32,38.25,39.189,79994800
37.66,38.49,37.5,38.05,73058500,0,1,37.66,38.49,37.5,38.05,73058500
37.3,38.29,36.92,37.489,106066500,0,1,37.3,38.29,36.92,37.489,106066500
37.96,38.31,36.33,36.8,154828700,0,1,37.96,38.31,36.33,36.8,154828700
35.65,37.96,35.32,37.627,173582800,0,1,35.65,37.96,35.32,37.627,173582800
34.07,35.63,34.01,35.43,124718800,0,1,34.07,35.63,34.01,35.43,124718800
33.77,34.73,33.56,34.01,136028900,0,1,33.77,34.73,33.56,34.01,136028900
33.545,34.88,32.75,34.359,365457900,0,1,33.545,34.88,32.75,34.359,365457900
26.32,26.53,26.05,26.51,82635600,0,1,26.32,26.53,26.05,26.51,82635600
26.1,26.3,25.97,26.13,28221600,0,1,26.1,26.3,25.97,26.13,28221600
25.99,26.13,25.72,26.045,27526300,0,1,25.99,26.13,25.72,26.045,27526300
25.82,26.1077,25.6,25.881,46539700,0,1,25.82,26.1077,25.6,25.881,46539700
26.75,26.77,26.12,26.18,24806900,0,1,26.75,26.77,26.12,26.18,24806900
26.37,26.78,26.3,26.65,21518500,0,1,26.37,26.78,26.3,26.65,21518500
26.39,26.75,26.01,26.32,30817600,0,1,26.39,26.75,26.01,26.32,30817600
25.93,26.43,25.65,26.28,24234000,0,1,25.93,26.43,25.65,26.28,24234000
25.74,25.93,25.55,25.91,16537900,0,1,25.74,25.93,25.55,25.91,16537900
25.96,26,25.45,25.81,26777400,0,1,25.96,26,25.45,25.81,26777400
25.58,25.83,25.47,25.8,26721800,0,1,25.58,25.83,25.47,25.8,26721800
25.07,25.49,25.03,25.48,30387900,0,1,25.07,25.49,25.03,25.48,30387900
24.47,25.04,24.42,24.71,27064600,0,1,24.47,25.04,24.42,24.71,27064600
24.65,24.66,24.2,24.37,20229500,0,1,24.65,24.66,24.2,24.37,20229500
24.22,24.71,24.15,24.52,10404400,0,1,24.22,24.71,24.15,24.52,10404400
24.7,24.77,24.3,24.41,18394100,0,1,24.7,24.77,24.3,24.41,18394100
24.9694,25.0601,24.62,24.81,20582200,0,1,24.9694,25.0601,24.62,24.81,20582200
24.68,24.98,24.42,24.88,96778900,0,1,24.68,24.98,24.42,24.88,96778900
24.24,24.84,24.21,24.66,34694100,0,1,24.24,24.84,24.21,24.66,34694100
24.51,24.65,23.99,24.16,29890300,0,1,24.51,24.65,23.99,24.16,29890300
24.14,24.43,24.04,24.25,24713200,0,1,24.14,24.43,24.04,24.25,24713200
23.95,24.11,23.38,23.935,40626000,0,1,23.95,24.11,23.38,23.935,40626000
24.59,24.7,24.05,24.53,45833900,0,1,24.59,24.7,24.05,24.53,45833900
24.28,24.745,23.65,23.9,42765600,0,1,24.28,24.745,23.65,23.9,42765600
24.2,25.19,24.1,24.309,31790600,0,1,24.2,25.19,24.1,24.309,31790600
24.09,24.69,24.08,24.21,36709100,0,1,24.09,24.69,24.08,24.21,36709100
23.91,24.25,23.75,24.022,33664500,0,1,23.91,24.25,23.75,24.022,33664500
23.56,23.89,23.26,23.63,30677100,0,1,23.56,23.89,23.26,23.63,30677100
23.72,23.83,23.265,23.73,31189300,0,1,23.72,23.83,23.265,23.73,31189300
24.16,24.26,23.58,23.77,26445800,0,1,24.16,24.26,23.58,23.77,26445800
24.03,24.35,24,24.03,29885900,0,1,24.03,24.35,24,24.03,29885900
24.06,24.6,23.99,24.33,58393000,0,1,24.06,24.6,23.99,24.33,58393000
23.03,23.4,22.86,23.291,38699200,0,1,23.03,23.4,22.86,23.291,38699200
22.99,23.09,22.67,22.97,31260700,0,1,22.99,23.09,22.67,22.97,31260700
23.35,23.705,22.79,22.899,53819700,0,1,23.35,23.705,22.79,22.899,53819700
23.89,23.93,23.32,23.52,34760800,0,1,23.89,23.93,23.32,23.52,34760800
24.265,24.32,23.71,23.848,35733800,0,1,24.265,24.32,23.71,23.848,35733800
24.63,24.95,24.27,24.348,35925000,0,1,24.63,24.95,24.27,24.348,35925000
24.13,24.779,23.93,24.55,60733200,0,1,24.13,24.779,23.93,24.55,60733200
23.79,23.81,23.26,23.32,64237800,0,1,23.79,23.81,23.26,23.32,64237800
24.54,24.54,23.92,24.1,50079700,0,1,24.54,24.54,23.92,24.1,50079700
24.97,24.97,24.08,24.3125,58727900,0,1,24.97,24.97,24.08,24.3125,58727900
24.8,25.53,24.77,25.06,37663100,0,1,24.8,25.53,24.77,25.06,37663100
25.65,25.85,24.92,25.159,45314500,0,1,25.65,25.85,24.92,25.159,45314500
25.87,26.075,25.59,25.66,26261300,0,1,25.87,26.075,25.59,25.66,26261300
26.18,26.19,25.69,25.759,42402900,0,1,26.18,26.19,25.69,25.759,42402900
26.4,26.6,26.2,26.25,29462700,0,1,26.4,26.6,26.2,26.25,29462700
26.48,26.55,25.9,26.13,35499100,0,1,26.48,26.55,25.9,26.13,35499100
26.92,26.99,26.4,26.6,30299800,0,1,26.92,26.99,26.4,26.6,30299800
26.8854,27.28,26.82,27.07,24930300,0,1,26.8854,27.28,26.82,27.07,24930300
26.6,27.325,26.531,26.82,29068800,0,1,26.6,27.325,26.531,26.82,29068800
27.14,27.3,26.57,26.68,30847100,0,1,27.14,27.3,26.57,26.68,30847100
27.08,27.55,26.85,27.04,33457200,0,1,27.08,27.55,26.85,27.04,33457200
26.88,27.3,26.65,27.12,34654900,0,1,26.88,27.3,26.65,27.12,34654900
27.55,27.85,26.85,26.889,41259100,0,1,27.55,27.85,26.85,26.889,41259100
28.33,28.46,27.48,27.57,43939400,0,1,28.33,28.46,27.48,27.57,43939400
29.04,29.07,28.15,28.311,58506400,0,1,29.04,29.07,28.15,28.311,58506400
28.0099,29.02,27.98,28.97,104257000,0,1,28.0099,29.02,27.98,28.97,104257000
27.85,27.915,27.31,27.43,64567600,0,1,27.85,27.915,27.31,27.43,64567600
27.13,27.85,27.005,27.769,36245700,0,1,27.13,27.85,27.005,27.769,36245700
27.16,27.41,26.86,26.98,29201100,0,1,27.16,27.41,26.86,26.98,29201100
26.6,27.62,26.6,26.85,33018000,0,1,26.6,27.62,26.6,26.85,33018000
26.07,26.4,26,26.14,17150000,0,1,26.07,26.4,26,26.14,17150000
25.93,26.4,25.8,26.11,19729900,0,1,25.93,26.4,25.8,26.11,19729900
26.215,26.33,25.77,25.98,25191500,0,1,26.215,26.33,25.77,25.98,25191500
25.81,26.36,25.7,25.97,25687600,0,1,25.81,26.36,25.7,25.97,25687600
25.62,25.96,25.33,25.73,20380900,0,1,25.62,25.96,25.33,25.73,20380900
26.82,26.82,25.15,25.69,39059000,0,1,26.82,26.82,25.15,25.69,39059000
26.65,27.2,26.39,26.625,26440600,0,1,26.65,27.2,26.39,26.625,26440600
26.81,27.11,26.4,26.92,27365900,0,1,26.81,27.11,26.4,26.92,27365900
27.16,27.48,26.36,26.52,30275400,0,1,27.16,27.48,26.36,26.52,30275400
28,28,27.24,27.4,28697400,0,1,28,28,27.24,27.4,28697400
27.48,28.1,27.25,28.0175,33368500,0,1,27.48,28.1,27.25,28.0175,33368500
27.0099,27.84,26.9,27.57,45949400,0,1,27.0099,27.84,26.9,27.57,45949400
26.58,26.89,26.42,26.59,21311100,0,1,26.58,26.89,26.42,26.59,21311100
27.19,27.2,26.63,26.849,27256000,0,1,27.19,27.2,26.63,26.849,27256000
26.86,27.8,26.61,27.39,64566600,0,1,26.86,27.8,26.61,27.39,64566600
26.62,27.2301,26.11,27.0725,82016800,0,1,26.62,27.2301,26.11,27.0725,82016800
25.83,26.39,25.7,26.25,48195200,0,1,25.83,26.39,25.7,26.25,48195200
25.77,26.12,25.3,25.42,35153300,0,1,25.77,26.12,25.3,25.42,35153300
25.63,25.89,25.28,25.53,22249300,0,1,25.63,25.89,25.28,25.53,22249300
26.09,26.17,25.52,25.58,28585700,0,1,26.09,26.17,25.52,25.58,28585700
25,26.28,24.72,26.09,52297400,0,1,25,26.28,24.72,26.09,52297400
25.08,25.48,25.03,25.205,26957200,0,1,25.08,25.48,25.03,25.205,26957200
25.75,25.8,25.078,25.131,39199000,0,1,25.75,25.8,25.078,25.131,39199000
25.796,26.01,25.63,25.73,18456300,0,1,25.796,26.01,25.63,25.73,18456300
25.66,26.11,25.56,25.74,24336100,0,1,25.66,26.11,25.56,25.74,24336100
26.68,26.69,25.78,25.86,44006500,0,1,26.68,26.69,25.78,25.86,44006500
26.53,26.9,26.21,26.55,25254200,0,1,26.53,26.9,26.21,26.55,25254200
26.37,26.79,25.78,26.49,26653700,0,1,26.37,26.79,25.78,26.49,26653700
27.03,27.06,26.56,26.645,31597400,0,1,27.03,27.06,26.56,26.645,31597400
27.1,27.43,26.83,27.04,27646400,0,1,27.1,27.43,26.83,27.04,27646400
