# Data is copyright of Lavanya Gupta @ https://www.kaggle.com/lava18/google-play-store-apps,,,,
Installs,Type,Price,Content Rating,Genres
"100,000+",Free,0,Teen,Strategy
"10,000+",Free,0,Everyone,Racing
"50,000+",Free,0,Teen,Simulation
100+,Free,0,Everyone,Entertainment
"1,000,000+",Free,0,Teen,Role Playing
"500,000+",Free,0,Mature 17+,Social
"1,000+",Free,0,Everyone,Entertainment
"1,000,000+",Free,0,Everyone,Strategy
"10,000+",Free,0,Everyone,Strategy
"1,000+",Free,0,Everyone,Lifestyle
"5,000,000+",Free,0,Everyone 10+,Action
"100,000+",Free,0,Everyone 10+,Role Playing
"500,000+",Free,0,Teen,Role Playing
"10,000,000+",Free,0,Everyone,Simulation
"10,000+",Free,0,Mature 17+,News & Magazines
"5,000,000+",Free,0,Everyone,Sports
"1,000,000+",Free,0,Teen,Entertainment
50+,Free,0,Everyone,Lifestyle
"1,000,000+",Free,0,Everyone,Sports
"100,000+",Free,0,Everyone,Strategy
"10,000,000+",Free,0,Everyone 10+,Action
"100,000+",Free,0,Everyone,Role Playing
"100,000+",Free,0,Everyone,Simulation
,,,,
"10,000,000+",Free,0,Teen,Casino
"10,000,000+",Free,0,Everyone 10+,Role Playing
"1,000+",Free,0,Everyone,Personalization
100+,Free,0,Everyone,Business
"10,000,000+",Free,0,Teen,Card
"1,000,000+",Free,0,Everyone,Arcade
"1,000,000+",Free,0,Everyone 10+,Role Playing
"100,000,000+",Free,0,Everyone,Education;Education
"10,000,000+",Free,0,Everyone,Social
"50,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Social
"10,000,000+",Free,0,Mature 17+,Entertainment
"500,000+",Free,0,Everyone,Health & Fitness
"100,000,000+",Free,0,Everyone,Sports
"10,000,000+",Free,0,Everyone,Photography
"100,000+",Free,0,Teen,Action
"5,000,000+",Free,0,Everyone,Photography
"500,000+",Paid,$2.99 ,Everyone,Photography
"10,000,000+",Free,0,Everyone,Communication
"10,000,000+",Free,0,Everyone,Casual;Pretend Play
"100,000,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone 10+,Arcade
"50,000,000+",Free,0,Everyone,Photography
"10,000,000+",Free,0,Everyone,Shopping
"50,000,000+",Free,0,Everyone 10+,Action
"10,000,000+",Free,0,Everyone 10+,Action
"100,000,000+",Free,0,Everyone,Productivity
"10,000,000+",Free,0,Everyone,Video Players & Editors
"10,000,000+",Free,0,Everyone 10+,Arcade
"5,000,000+",Free,0,Mature 17+,Social
"10,000,000+",Free,0,Everyone,Video Players & Editors
"10,000,000+",Free,0,Everyone,Simulation
"1,000,000+",Free,0,Everyone,Simulation
"100,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Everyone,Tools
"100,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Education
"1,000+",Free,0,Everyone,Education
"1,000+",Free,0,Everyone,Education
"50,000+",Free,0,Everyone,Trivia
"1,000+",Free,0,Everyone,Books & Reference;Education
"5,000+",Free,0,Everyone,Books & Reference
"10,000+",Free,0,Everyone,Arcade
"10,000+",Free,0,Everyone,Education
"100,000+",Free,0,Everyone,Sports
"1,000+",Free,0,Everyone,Travel & Local
"10,000+",Free,0,Everyone,Sports
"50,000+",Free,0,Everyone,Sports
"10,000+",Free,0,Everyone,Education
"1,000+",Paid,$2.99 ,Everyone,Sports
"100,000+",Free,0,Everyone,Education
500+,Free,0,Everyone,Business
"1,000,000+",Free,0,Everyone,Productivity
"50,000+",Free,0,Everyone,Education
"100,000+",Free,0,Mature 17+,Social
"1,000+",Free,0,Everyone,Lifestyle
1+,Paid,$0.99 ,Everyone,Personalization
100+,Free,0,Everyone,Entertainment
"50,000+",Free,0,Everyone,Education
"10,000+",Free,0,Everyone,Lifestyle
100+,Free,0,Everyone,Entertainment
10+,Free,0,Everyone,Education
10+,Free,0,Teen,Personalization
"10,000+",Free,0,Everyone,Education
10+,Free,0,Everyone,Communication
"1,000,000+",Free,0,Everyone,Entertainment;Music & Video
"1,000+",Free,0,Everyone,Communication
"10,000+",Free,0,Everyone,Maps & Navigation
500+,Free,0,Everyone,Lifestyle
"1,000+",Free,0,Everyone,Entertainment
500+,Free,0,Teen,Social
50+,Free,0,Everyone,Communication
100+,Free,0,Everyone,Beauty
100+,Free,0,Everyone,Lifestyle
100+,Free,0,Teen,Social
"100,000+",Free,0,Everyone,Finance
1+,Free,0,Teen,Lifestyle
10+,Free,0,Everyone,Lifestyle
"50,000+",Paid,$2.99 ,Everyone,Tools
"10,000,000+",Free,0,Everyone,Tools
"5,000,000+",Free,0,Everyone,Tools
"50,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Tools
"100,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Entertainment
"1,000,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Mature 17+,Entertainment
"5,000,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Finance
"5,000+",Free,0,Everyone,Entertainment
"5,000,000+",Free,0,Everyone,Tools
10+,Paid,$0.99 ,Everyone,Productivity
"100,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Video Players & Editors
"5,000,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Photography
"1,000,000+",Free,0,Everyone,Social
"1,000,000+",Free,0,Everyone,Tools
"50,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Video Players & Editors
"10,000+",Free,0,Everyone,Sports
"10,000,000+",Free,0,Everyone,Video Players & Editors
"1,000,000+",Free,0,Everyone,Video Players & Editors
"100,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Video Players & Editors
"10,000+",Free,0,Mature 17+,Social
"10,000+",Free,0,Everyone 10+,Books & Reference
"5,000+",Free,0,Teen,Social
"5,000+",Free,0,Everyone,Communication
"100,000+",Free,0,Everyone,Role Playing
"5,000+",Free,0,Everyone,Communication
"1,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Medical
"1,000+",Free,0,Teen,Social
"5,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Card
,,,,
"1,000+",Paid,$1.99 ,Everyone,Books & Reference
10+,Free,0,Teen,Communication
"1,000+",Free,0,Everyone,Tools
,,,,
"1,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Tools
,,,,
,,,,
"1,000+",Free,0,Everyone,Communication
"5,000+",Free,0,Everyone,Sports
5+,Paid,$0.99 ,Everyone,Tools
10+,Free,0,Everyone,News & Magazines
100+,Free,0,Everyone,Photography
100+,Free,0,Everyone,Maps & Navigation
"5,000+",Free,0,Everyone,Medical
"500,000+",Free,0,Everyone,Social
,,,,
500+,Free,0,Everyone,Education
100+,Free,0,Everyone,Finance
"5,000+",Paid,$1.99 ,Everyone,Sports
100+,Free,0,Everyone,Shopping
100+,Free,0,Everyone,Tools
50+,Free,0,Everyone,Tools
5+,Free,0,Everyone,Productivity
10+,Free,0,Teen,Social
10+,Free,0,Everyone,Adventure
100+,Free,0,Everyone,Business
100+,Free,0,Everyone,Education
10+,Free,0,Everyone,Role Playing
"10,000+",Free,0,Everyone,News & Magazines
"10,000+",Free,0,Everyone,News & Magazines
,,,,
100+,Free,0,Everyone,News & Magazines
50+,Free,0,Everyone,Business
"50,000+",Free,0,Everyone 10+,News & Magazines
,,,,
10+,Free,0,Teen,Social
"100,000+",Free,0,Everyone,News & Magazines
500+,Free,0,Teen,Productivity
"5,000+",Free,0,Everyone 10+,News & Magazines
"100,000+",Free,0,Everyone,News & Magazines
10+,Free,0,Everyone,Education
10+,Free,0,Everyone,Business
50+,Free,0,Everyone,Business
500+,Free,0,Everyone,Business
10+,Paid,$2.99 ,Teen,Books & Reference
,,,,
100+,Free,0,Everyone,Business
100+,Free,0,Everyone,Finance
"5,000+",Paid,$4.49 ,Everyone,Education;Education
5+,Free,0,Everyone,Education
10+,Free,0,Everyone,Education
10+,Free,0,Teen,News & Magazines
"50,000+",Free,0,Everyone,News & Magazines
"100,000+",Free,0,Everyone,News & Magazines
"100,000+",Free,0,Teen,Role Playing
"1,000,000+",Free,0,Teen,Role Playing
1+,Free,0,Everyone,Business
"1,000,000+",Free,0,Everyone 10+,Role Playing
0+,Free,0,Everyone,News & Magazines
"100,000+",Free,0,Everyone,Entertainment
"1,000+",Paid,$8.49 ,Everyone,Productivity
"500,000+",Free,0,Everyone 10+,Adventure
"50,000+",Paid,$2.49 ,Everyone,Personalization
"50,000+",Free,0,Everyone,Entertainment
"1,000,000+",Free,0,Everyone,Education;Education
"50,000+",Free,0,Teen,Card
"50,000+",Free,0,Everyone,Productivity
"10,000+",Free,0,Everyone,Entertainment
"5,000,000+",Free,0,Teen,Role Playing
"5,000,000+",Free,0,Everyone 10+,Action
"1,000,000+",Free,0,Everyone 10+,Role Playing
"1,000,000+",Free,0,Everyone,Productivity
"100,000,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Productivity
"10,000,000+",Free,0,Everyone,Productivity
"10,000,000+",Free,0,Everyone,Business
"10,000,000+",Free,0,Everyone,Productivity
"5,000,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Productivity
"100,000,000+",Free,0,Everyone,Productivity
"100,000+",Free,0,Everyone,Strategy
"5,000,000+",Free,0,Everyone,Racing
"50,000,000+",Free,0,Everyone,Productivity
"10,000,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Productivity
"10,000,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Teen,Books & Reference
"100,000+",Free,0,Everyone,Productivity
"10,000,000+",Free,0,Teen,Arcade
"500,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Productivity
"100,000+",Free,0,Everyone,Productivity
,,,,
"1,000,000+",Free,0,Everyone,Productivity
"500,000+",Free,0,Everyone,Productivity
"100,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Lifestyle
"500,000+",Free,0,Everyone,Productivity
"100,000+",Free,0,Everyone,Productivity
"100,000,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Productivity
"100,000+",Free,0,Everyone,Productivity
"100,000+",Free,0,Everyone,Productivity
"50,000+",Free,0,Everyone,Productivity
"1,000,000+",Free,0,Everyone,Casual
"100,000+",Free,0,Everyone,Medical
"100,000+",Free,0,Everyone,Word
"1,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Personalization
"1,000,000+",Free,0,Everyone,Productivity
"100,000+",Free,0,Everyone,Entertainment
"10,000,000+",Free,0,Everyone,Action
"500,000+",Free,0,Everyone,Arcade
"10,000+",Free,0,Everyone,Sports
"100,000+",Free,0,Everyone,Arcade
"500,000+",Free,0,Everyone,Entertainment
"1,000,000+",Free,0,Mature 17+,Personalization
"100,000+",Free,0,Everyone,Social
"5,000+",Free,0,Teen,Photography
"500,000+",Free,0,Everyone,Entertainment
"50,000+",Free,0,Everyone,Art & Design
"100,000+",Free,0,Everyone,Photography
"100,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Photography
"500,000+",Free,0,Mature 17+,Personalization
"100,000+",Free,0,Everyone,Entertainment
"5,000+",Free,0,Everyone,Social
"100,000+",Free,0,Everyone,Personalization
"100,000+",Free,0,Everyone,Photography
"1,000+",Free,0,Teen,Photography
"1,000,000+",Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Photography
"5,000+",Free,0,Everyone,Social
"1,000+",Free,0,Teen,Photography
"10,000+",Free,0,Everyone,Photography
"10,000+",Free,0,Teen,Personalization
"100,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Teen,Entertainment
"50,000+",Free,0,Everyone,Entertainment
100+,Free,0,Everyone,Entertainment
"5,000+",Free,0,Everyone,Social
"100,000+",Free,0,Everyone,Photography
"10,000+",Free,0,Teen,Lifestyle
"10,000+",Free,0,Teen,Social
"10,000+",Free,0,Mature 17+,Lifestyle
"5,000+",Free,0,Everyone,Social
"5,000+",Free,0,Everyone,Social
"1,000+",Free,0,Everyone,Entertainment
"10,000+",Free,0,Everyone,Entertainment
"500,000+",Free,0,Everyone,Social
"5,000+",Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Entertainment
"5,000+",Free,0,Everyone,Photography
"10,000+",Free,0,Everyone,Art & Design
"50,000+",Free,0,Everyone,Photography
"100,000+",Free,0,Everyone,Food & Drink
"100,000+",Free,0,Everyone,Food & Drink
"10,000+",Free,0,Everyone,Business
"500,000+",Free,0,Everyone 10+,Adventure
100+,Free,0,Teen,Food & Drink
"50,000+",Paid,$19.99 ,Everyone 10+,Role Playing
"1,000+",Free,0,Everyone,Business
"10,000+",Paid,$9.99 ,Everyone,Role Playing
"10,000+",Paid,$1.99 ,Everyone,Photography
"100,000+",Paid,$2.99 ,Everyone,Role Playing
"10,000+",Paid,$4.99 ,Everyone,Role Playing
"1,000,000+",Free,0,Everyone,Food & Drink
"100,000+",Paid,$14.99 ,Everyone,Role Playing
"10,000,000+",Free,0,Everyone,Food & Drink
500+,Free,0,Everyone,Business
1+,Free,0,Everyone,Tools
"100,000+",Free,0,Everyone,Maps & Navigation
"1,000,000+",Free,0,Everyone,Lifestyle
"1,000,000+",Free,0,Everyone,Photography
"100,000+",Paid,$9.99 ,Everyone 10+,Role Playing
"10,000+",Free,0,Everyone,Business
"500,000+",Free,0,Everyone,Food & Drink
"100,000+",Paid,$13.99 ,Everyone,Role Playing
"100,000+",Free,0,Everyone,Food & Drink
"100,000+",Free,0,Teen,Role Playing
,,,,
"100,000+",Free,0,Everyone,Action
"10,000,000+",Free,0,Everyone,Adventure
"10,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Everyone,Lifestyle
"1,000,000+",Free,0,Everyone,Food & Drink
"1,000,000+",Free,0,Everyone,Weather
"1,000,000+",Free,0,Everyone,Food & Drink
"1,000,000+",Free,0,Everyone,Food & Drink
"1,000,000+",Free,0,Teen,Action
"1,000,000+",Free,0,Everyone,Sports
"1,000+",Free,0,Everyone,Communication
"1,000,000+",Free,0,Everyone,Food & Drink
100+,Free,0,Everyone,Personalization
"100,000+",Free,0,Everyone,Food & Drink
"10,000,000+",Free,0,Everyone,Food & Drink
"1,000+",Paid,$4.29 ,Mature 17+,Productivity
"50,000,000+",Free,0,Everyone,Racing
"10,000,000+",Free,0,Everyone,Racing
"100,000,000+",Free,0,Everyone,Tools
"5,000,000+",Free,0,Everyone,Tools
"100,000+",Free,0,Everyone 10+,Simulation
"500,000+",Free,0,Everyone,Casual
"1,000,000+",Free,0,Everyone,Education;Pretend Play
"1,000,000+",Free,0,Everyone,Racing
"1,000,000+",Free,0,Everyone,Racing
"1,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Tools
"500,000+",Free,0,Mature 17+,Video Players & Editors
"1,000,000+",Free,0,Everyone,Simulation
"10,000,000+",Free,0,Everyone,Casual;Pretend Play
"1,000,000+",Free,0,Everyone,Arcade
"10,000+",Free,0,Everyone,Health & Fitness
"500,000+",Free,0,Everyone,Board
"500,000+",Free,0,Everyone,Puzzle
"10,000,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Puzzle
"5,000,000+",Free,0,Everyone,Board
"10,000+",Paid,$2.99 ,Everyone,Education;Pretend Play
500+,Paid,$2.99 ,Everyone,Puzzle
"50,000+",Paid,$2.99 ,Everyone,Education;Creativity
"100,000+",Paid,$1.99 ,Everyone,Casual;Pretend Play
"100,000+",Free,0,Everyone,Puzzle
"1,000,000+",Free,0,Everyone,Board
"1,000,000+",Free,0,Everyone,Simulation
"10,000+",Free,0,Mature 17+,Music
"50,000+",Paid,$3.99 ,Everyone,Casual;Pretend Play
"100,000+",Free,0,Everyone,Casual
100+,Paid,$4.99 ,Mature 17+,Adventure
"1,000,000+",Free,0,Teen,Casual
"100,000+",Free,0,Everyone,Productivity
"10,000+",Free,0,Everyone,Entertainment
"10,000+",Free,0,Everyone,Racing
"1,000+",Paid,$4.99 ,Everyone,Health & Fitness
"10,000+",Paid,$3.99 ,Everyone,Books & Reference;Education
"10,000,000+",Free,0,Everyone,Tools
"50,000+",Paid,$2.99 ,Everyone,Education;Pretend Play
"1,000,000+",Free,0,Everyone,Educational;Pretend Play
"1,000,000+",Free,0,Everyone,Role Playing;Pretend Play
"1,000+",Free,0,Everyone,Books & Reference
"500,000+",Free,0,Everyone,Puzzle
"100,000+",Paid,$2.99 ,Everyone,Educational;Pretend Play
"50,000+",Paid,$2.99 ,Everyone,Educational;Pretend Play
"1,000,000+",Free,0,Everyone,Board
"5,000+",Free,0,Everyone,Education
"1,000,000+",Paid,$4.99 ,Everyone,Action
"1,000,000+",Free,0,Everyone,Arcade
"1,000,000+",Free,0,Everyone,Arcade
"10,000,000+",Free,0,Everyone,Arcade
"500,000+",Free,0,Everyone,Arcade
"1,000,000+",Free,0,Everyone,Productivity
"500,000+",Free,0,Everyone,Tools
"5,000,000+",Free,0,Everyone,Tools
"500,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Video Players & Editors
"1,000,000+",Free,0,Everyone,Video Players & Editors
"100,000+",Free,0,Everyone,Productivity
"500,000+",Free,0,Everyone,Productivity
"50,000+",Free,0,Everyone,Tools
"50,000+",Free,0,Everyone,Arcade
"100,000+",Free,0,Everyone,Productivity
500+,Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Tools
"50,000+",Free,0,Everyone,Arcade
100+,Paid,$12.99 ,Everyone,Business
100+,Free,0,Everyone,Casual
50+,Paid,$2.60 ,Everyone,Productivity
,,,,
"100,000+",Free,0,Everyone,Weather
50+,Free,0,Everyone,Health & Fitness
"1,000+",Free,0,Everyone,Photography
"100,000+",Free,0,Everyone,Arcade
10+,Free,0,Everyone,Education
,,,,
100+,Free,0,Everyone,Business
500+,Free,0,Everyone,Business
"1,000,000+",Free,0,Everyone,Action
"1,000,000+",Free,0,Everyone,Maps & Navigation
"10,000,000+",Free,0,Everyone,Casual
"1,000+",Free,0,Everyone,Productivity
5+,Free,0,Everyone,Business
500+,Free,0,Everyone,Education
"10,000+",Paid,$3.28 ,Everyone,Tools
10+,Free,0,Everyone,Business
100+,Free,0,Everyone,Education
"100,000+",Free,0,Everyone,Weather
10+,Paid,$4.99 ,Everyone,Photography
"1,000,000+",Free,0,Everyone,Tools
"5,000,000+",Free,0,Everyone,Sports
"10,000+",Free,0,Everyone,Tools
100+,Free,0,Everyone,Business
"1,000+",Free,0,Everyone,Finance
100+,Free,0,Everyone,Lifestyle
500+,Free,0,Everyone,Productivity
50+,Paid,$2.99 ,Everyone,Role Playing
"1,000+",Free,0,Everyone,Entertainment
500+,Free,0,Everyone,Business
"10,000+",Free,0,Everyone,Education
"1,000+",Free,0,Everyone,Tools
"5,000+",Free,0,Everyone,Simulation
500+,Free,0,Everyone,Tools
"1,000,000+",Paid,$2.99 ,Everyone,Strategy
500+,Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Communication
"1,000,000+",Free,0,Everyone,Sports
"10,000,000+",Free,0,Everyone,Sports
"1,000+",Free,0,Everyone,Entertainment
100+,Free,0,Everyone,Auto & Vehicles
"1,000+",Free,0,Everyone,Sports
10+,Free,0,Everyone,Medical
10+,Free,0,Everyone,Shopping
1+,Free,0,Everyone,Business
0+,Free,0,Everyone,Art & Design
10+,Free,0,Everyone,Health & Fitness
500+,Free,0,Everyone,Business
100+,Free,0,Everyone,Health & Fitness
50+,Free,0,Everyone,Tools
1+,Free,0,Everyone,Productivity
"1,000+",Free,0,Everyone,Personalization
"10,000,000+",Free,0,Everyone,Sports
"100,000+",Paid,$2.99 ,Everyone 10+,Racing
"5,000,000+",Free,0,Everyone,Racing
"1,000+",Free,0,Everyone,Health & Fitness
10+,Free,0,Everyone,Shopping
,,,,
500+,Free,0,Everyone,Sports
100+,Free,0,Everyone,Sports
"10,000,000+",Free,0,Everyone,Sports
"1,000+",Paid,$4.99 ,Everyone,Lifestyle
100+,Free,0,Everyone,Art & Design
"100,000+",Free,0,Everyone,Sports
"10,000+",Paid,$3.99 ,Everyone,Racing
"50,000+",Free,0,Teen,Personalization
"10,000+",Free,0,Everyone,News & Magazines
"500,000+",Free,0,Everyone,Tools
"100,000,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Lifestyle
"100,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Personalization
"100,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Communication
"1,000,000+",Free,0,Everyone,Video Players & Editors
"1,000,000+",Free,0,Everyone,Tools
"5,000,000+",Free,0,Everyone,Communication
"100,000+",Free,0,Everyone,Tools
"50,000+",Free,0,Teen,Entertainment
"500,000+",Free,0,Everyone,Tools
"500,000+",Free,0,Everyone,Photography
"5,000,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Tools
,,,,
"100,000+",Paid,$3.99 ,Everyone,Weather
,,,,
"100,000+",Free,0,Everyone,Photography
"100,000+",Free,0,Everyone,Education
"50,000+",Free,0,Everyone,Sports
"100,000+",Free,0,Teen,Action
"50,000+",Free,0,Everyone,Education
"50,000+",Free,0,Everyone,Books & Reference
"50,000+",Free,0,Everyone,Books & Reference
"5,000+",Free,0,Everyone,Entertainment
"5,000,000+",Free,0,Everyone,Productivity
,,,,
"50,000+",Free,0,Everyone,Entertainment
"10,000,000+",Free,0,Everyone,Education;Education
"10,000,000+",Free,0,Everyone,Productivity
"5,000+",Paid,$4.60 ,Everyone,Books & Reference
"10,000+",Free,0,Everyone,Entertainment
"10,000,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Video Players & Editors
"50,000+",Free,0,Everyone,Video Players & Editors
"10,000+",Free,0,Everyone,Lifestyle
"1,000+",Free,0,Everyone,Photography
"5,000+",Free,0,Everyone,Auto & Vehicles
"10,000+",Free,0,Everyone,Entertainment
"10,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Photography
"10,000+",Free,0,Everyone,Books & Reference
50+,Free,0,Everyone,Photography
"1,000+",Free,0,Everyone,House & Home
"50,000+",Free,0,Everyone,Books & Reference
"10,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Photography
,,,,
100+,Free,0,Everyone,Maps & Navigation
"5,000+",Free,0,Everyone,Video Players & Editors
"50,000+",Free,0,Everyone,Photography
"10,000+",Paid,$4.99 ,Everyone,Tools
100+,Free,0,Everyone,Photography
"50,000+",Free,0,Everyone,Photography
"10,000+",Free,0,Everyone,Travel & Local
"1,000+",Free,0,Everyone,Entertainment
100+,Free,0,Everyone,Education
"100,000+",Free,0,Everyone,Photography
"1,000+",Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Education
100+,Free,0,Everyone,Social
,,,,
"10,000+",Free,0,Everyone,Video Players & Editors
"5,000+",Free,0,Everyone,Entertainment
"500,000+",Free,0,Everyone,Video Players & Editors
"100,000+",Free,0,Everyone,Video Players & Editors
50+,Free,0,Everyone,Tools
100+,Free,0,Everyone,Lifestyle
100+,Free,0,Everyone,Photography
500+,Free,0,Everyone,Tools
10+,Free,0,Teen,Productivity
"10,000+",Free,0,Everyone,Photography
"5,000+",Free,0,Everyone,Video Players & Editors
"1,000+",Free,0,Everyone,Travel & Local
"1,000+",Free,0,Everyone,Communication
"100,000+",Free,0,Teen,Arcade
"100,000+",Free,0,Everyone,Tools
"100,000+",Free,0,Everyone,Photography
"1,000,000+",Free,0,Everyone 10+,News & Magazines
"100,000+",Free,0,Everyone,Education
"10,000+",Free,0,Everyone,Business
"10,000+",Free,0,Everyone,Business
"10,000+",Free,0,Everyone,News & Magazines
"100,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,News & Magazines
"1,000,000+",Free,0,Everyone,Communication
"10,000+",Free,0,Everyone 10+,News & Magazines
"50,000+",Free,0,Everyone,News & Magazines
100+,Free,0,Everyone,News & Magazines
10+,Free,0,Everyone,News & Magazines
"5,000+",Free,0,Everyone,Educational;Education
"1,000+",Free,0,Everyone,News & Magazines
"10,000+",Free,0,Everyone,Business
"1,000+",Free,0,Everyone,Education
"1,000+",Paid,$0.99 ,Everyone,Tools
"1,000+",Free,0,Everyone,News & Magazines
"500,000+",Free,0,Everyone,Education
"10,000+",Free,0,Teen,Communication
"1,000+",Free,0,Everyone,Events
500+,Free,0,Everyone,Business
"1,000+",Free,0,Everyone,Education
"10,000+",Free,0,Everyone,Video Players & Editors
100+,Free,0,Everyone,Business
100+,Free,0,Everyone,Business
"1,000+",Free,0,Everyone,News & Magazines
10+,Free,0,Teen,Business
"5,000+",Free,0,Everyone,Tools
"100,000+",Free,0,Everyone,News & Magazines
"10,000+",Free,0,Everyone,Tools
100+,Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Social
,,,,
"1,000+",Free,0,Everyone,Business
100+,Free,0,Everyone,Personalization
"10,000+",Free,0,Everyone,Travel & Local
10+,Free,0,Everyone,Tools
10+,Free,0,Everyone,Health & Fitness
500+,Free,0,Everyone,Tools
,,,,
"10,000+",Free,0,Everyone,News & Magazines
100+,Free,0,Everyone,Personalization
500+,Free,0,Everyone,Lifestyle
10+,Free,0,Everyone,Health & Fitness
"500,000+",Free,0,Everyone,Shopping
"500,000+",Free,0,Everyone,Finance
"10,000+",Paid,$2.99 ,Teen,Action
"5,000+",Free,0,Everyone,Tools
"5,000+",Paid,$1.00 ,Everyone,Sports
"500,000+",Free,0,Teen,Role Playing
"100,000+",Paid,$0.99 ,Everyone,Puzzle
"5,000+",Free,0,Everyone,Communication
100+,Paid,$5.99 ,Everyone,Tools
"1,000+",Free,0,Everyone,Lifestyle
"5,000+",Free,0,Everyone,Puzzle
"1,000,000+",Free,0,Everyone,Sports
"1,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Teen,Casual
"100,000+",Free,0,Everyone,Casual
"1,000+",Free,0,Everyone,Tools
"100,000+",Free,0,Mature 17+,Simulation
10+,Paid,$0.99 ,Everyone,Puzzle
"10,000+",Free,0,Everyone,Simulation
"50,000+",Free,0,Everyone 10+,Medical
500+,Free,0,Everyone,Simulation;Education
"1,000+",Free,0,Everyone,Simulation
"10,000+",Free,0,Everyone,Simulation
500+,Paid,$2.99 ,Everyone,Sports
"5,000+",Free,0,Everyone,Simulation
"5,000+",Free,0,Everyone,Simulation
"10,000+",Free,0,Everyone,Puzzle
"5,000+",Free,0,Everyone,Simulation
"5,000+",Free,0,Everyone,Communication
"5,000+",Free,0,Everyone,Simulation
10+,Free,0,Everyone,Puzzle
100+,Free,0,Everyone,Action
50+,Paid,$2.99 ,Everyone,Casual
500+,Free,0,Everyone,Medical
50+,Paid,$1.99 ,Teen,Action
50+,Paid,$0.99 ,Everyone,Personalization
10+,Paid,$0.99 ,Everyone,Communication
500+,Free,0,Everyone,Tools
100+,Paid,$0.99 ,Everyone,Simulation
100+,Free,0,Everyone,Health & Fitness
"5,000+",Free,0,Everyone,Simulation
50+,Paid,$1.49 ,Everyone,Puzzle
500+,Paid,$3.99 ,Everyone,Medical
"10,000+",Paid,$2.99 ,Everyone,Puzzle
"10,000+",Free,0,Everyone,Medical
